    1.772755   -0.925926   -0.148070   -0.368762
    1.776644   -0.918442   -0.133263   -0.324932
    1.780084   -0.911756   -0.118234   -0.282163
    1.783086   -0.905872   -0.102976   -0.240462
    1.785658   -0.900792   -0.087484   -0.199834
    1.787809   -0.896515   -0.071752   -0.160287
    1.789546   -0.893043   -0.055780   -0.121827
    1.790875   -0.890374   -0.039562   -0.084459
    1.791803   -0.888505   -0.023099   -0.048190
    1.792334   -0.887434   -0.006390   -0.013024
    1.792471   -0.887157    0.010564    0.021033
    1.792217   -0.887669    0.027761    0.053975
    1.791574   -0.888967    0.045197    0.085799
    1.790542   -0.891043    0.062870    0.116502
    1.789122   -0.893893    0.080772    0.146079
    1.787310   -0.897509    0.098898    0.174529
    1.785106   -0.901885    0.117242    0.201850
    1.782505   -0.907014    0.135795    0.228039
    1.779504   -0.912888    0.154549    0.253097
    1.776097   -0.919500    0.173496    0.277025
    1.772277   -0.926841    0.192626    0.299822
    1.768038   -0.934903    0.211929    0.321492
    1.763370   -0.943677    0.231396    0.342035
    1.758266   -0.953153    0.251015    0.361455
    1.752714   -0.963324    0.270776    0.379754
    1.746705   -0.974178    0.290668    0.396937
    1.740225   -0.985706    0.310681    0.413009
    1.733264   -0.997896    0.330803    0.427974
    1.725806   -1.010738    0.351025    0.441837
    1.717839   -1.024220    0.371334    0.454605
    1.709348   -1.038330    0.391723    0.466285
    1.700317   -1.053054    0.412181    0.476883
    1.690730   -1.068378    0.432697    0.486406
    1.680571   -1.084289    0.453263    0.494862
    1.669822   -1.100770    0.473869    0.502258
    1.658467   -1.117805    0.494507    0.508601
    1.646486   -1.135378    0.515168    0.513901
    1.633863   -1.153469    0.535844    0.518163
    1.620579   -1.172060    0.556529    0.521398
    1.606614   -1.191130    0.577216    0.523612
    1.591952   -1.210657    0.597898    0.524813
    1.576571   -1.230619    0.618569    0.525010
    1.560456   -1.250991    0.639225    0.524209
    1.543586   -1.271748    0.659861    0.522418
    1.525944   -1.292863    0.680472    0.519643
    1.507513   -1.314307    0.701055    0.515891
    1.488276   -1.336052    0.721608    0.511168
    1.468216   -1.358066    0.742128    0.505479
    1.447318   -1.380316    0.762613    0.498828
    1.425567   -1.402768    0.783062    0.491219
    1.402951   -1.425387    0.803474    0.482656
    1.379457   -1.448136    0.823849    0.473139
    1.355075   -1.470977    0.844186    0.462671
    1.329795   -1.493869    0.864486    0.451250
    1.303611   -1.516773    0.884749    0.438874
    1.276517   -1.539644    0.904977    0.425542
    1.248510   -1.562441    0.925169    0.411248
    1.219590   -1.585119    0.945329    0.395987
    1.189757   -1.607631    0.965455    0.379751
    1.159017   -1.629932    0.985548    0.362531
    1.127377   -1.651975    1.005611    0.344315
    1.094846   -1.673712    1.025640    0.325090
    1.061439   -1.695095    1.045639    0.304842
    1.027171   -1.716077    1.065602    0.283554
    0.992064   -1.736608    1.085530    0.261206
    0.956141   -1.756643    1.105418    0.237778
    0.919429   -1.776134    1.125260    0.213247
    0.881960   -1.795034    1.145050    0.187587
    0.843770   -1.813299    1.164780    0.160771
    0.804897   -1.830885    1.184438    0.132772
    0.765386   -1.847751    1.204014    0.103557
    0.725283   -1.863857    1.223491    0.073096
    0.684641   -1.879166    1.242851    0.041355
    0.643516   -1.893644    1.262074    0.008298
    0.601966   -1.907259    1.281137   -0.026109
    0.560055   -1.919984    1.300013   -0.061904
    0.517851   -1.931795    1.318670   -0.099122
    0.475425   -1.942671    1.337075   -0.137800
    0.432850   -1.952598    1.355193   -0.177976
    0.390204   -1.961566    1.372980   -0.219684
    0.347567   -1.969568    1.390393   -0.262959
    0.305021   -1.976604    1.407384   -0.307833
    0.262652   -1.982679    1.423902   -0.354337
    0.220544   -1.987803    1.439891   -0.402497
    0.178787   -1.991993    1.455294   -0.452340
    0.137469   -1.995270    1.470052   -0.503887
    0.096678   -1.997662    1.484100   -0.557154
    0.056505   -1.999202    1.497373   -0.612155
    0.017038   -1.999927    1.509806   -0.668897
   -0.021636   -1.999883    1.521331   -0.727384
   -0.059430   -1.999117    1.531878   -0.787613
   -0.096258   -1.997682    1.541379   -0.849577
   -0.132039   -1.995637    1.549764   -0.913261
   -0.166692   -1.993041    1.556968   -0.978647
   -0.200141   -1.989961    1.562922   -1.045710
   -0.232309   -1.986462    1.567562   -1.114418
   -0.263127   -1.982615    1.570827   -1.184735
   -0.292527   -1.978491    1.572655   -1.256621
   -0.320443   -1.974162    1.572989   -1.330025
   -0.346816   -1.969700    1.571777   -1.404898
   -0.371587   -1.965178    1.568966   -1.481182
   -0.394703   -1.960666    1.564511   -1.558815
   -0.416110   -1.956234    1.558366   -1.637733
   -0.435761   -1.951951    1.550493   -1.717865
   -0.453608   -1.947881    1.540853   -1.799140
   -0.469606   -1.944086    1.529414   -1.881479
   -0.483712   -1.940624    1.516142   -1.964803
   -0.495882   -1.937550    1.501009   -2.049026
   -0.506073   -1.934914    1.483988   -2.134063
   -0.514240   -1.932759    1.465051   -2.219821
   -0.520340   -1.931126    1.444174   -2.306206
   -0.524323   -1.930048    1.421331   -2.393117
   -0.526138   -1.929554    1.396494   -2.480447
   -0.525732   -1.929665    1.369636   -2.568084
   -0.523042   -1.930396    1.340726   -2.655909
   -0.518003   -1.931754    1.309729   -2.743786
   -0.510539   -1.933740    1.276607   -2.831576
   -0.500568   -1.936345    1.241316   -2.919118
   -0.487995   -1.939552    1.203804   -3.006238
   -0.472715   -1.943332    1.164012   -3.092734
   -0.454609   -1.947647    1.121874   -3.178379
   -0.433544   -1.952445    1.077311   -3.262908
   -0.409369   -1.957656    1.030237   -3.346012
   -0.381918   -1.963196    0.980549   -3.427328
   -0.351006   -1.968958    0.928135   -3.506422
   -0.316435   -1.974809    0.872871   -3.582774
   -0.277993   -1.980586    0.814625   -3.655753
   -0.235468   -1.986090    0.753264   -3.724597
   -0.188665   -1.991081    0.688663   -3.788383
   -0.137435   -1.995272    0.620726   -3.846000
   -0.081724   -1.998330    0.549419   -3.896133
   -0.021649   -1.999883    0.474818   -3.937284
    0.042406   -1.999550    0.397173   -3.967834
    0.109685   -1.996990    0.316972   -3.986219
    0.178996   -1.991974    0.234987   -3.991190
    0.248758   -1.984470    0.152243   -3.982139
    0.317215   -1.974684    0.069878   -3.959331
    0.382748   -1.963034   -0.011039   -3.923884
    0.444150   -1.950059   -0.089687   -3.877497
    0.500722   -1.936305   -0.165557   -3.822060
    0.552205   -1.922256   -0.238402   -3.759357
    0.598641   -1.908305   -0.308165   -3.690917
    0.640239   -1.894754   -0.374901   -3.617975
    0.677285   -1.881830   -0.438718   -3.541510
    0.710081   -1.869702   -0.499739   -3.462290
    0.738920   -1.858493   -0.558089   -3.380915
    0.764069   -1.848296   -0.613885   -3.297862
    0.785765   -1.839177   -0.667231   -3.213514
    0.804217   -1.831184   -0.718215   -3.128181
    0.819604   -1.824349   -0.766913   -3.042120
    0.832080   -1.818693   -0.813389   -2.955544
    0.841777   -1.814225   -0.857697   -2.868639
    0.848808   -1.810946   -0.899878   -2.781562
    0.853268   -1.808849   -0.939968   -2.694458
    0.855237   -1.807918   -0.977998   -2.607449
    0.854784   -1.808133   -1.013989   -2.520653
    0.851966   -1.809462   -1.047964   -2.434177
    0.846831   -1.811871   -1.079937   -2.348123
    0.839422   -1.815316   -1.109924   -2.262585
    0.829773   -1.819746   -1.137942   -2.177656
    0.817916   -1.825106   -1.164003   -2.093425
    0.803879   -1.831332   -1.188126   -2.009978
    0.787689   -1.838354   -1.210328   -1.927400
    0.769369   -1.846096   -1.230631   -1.845774
    0.748947   -1.854475   -1.249059   -1.765178
    0.726448   -1.863404   -1.265641   -1.685694
    0.701901   -1.872788   -1.280412   -1.607397
    0.675340   -1.882529   -1.293410   -1.530358
    0.646799   -1.892525   -1.304678   -1.454647
    0.616320   -1.902669   -1.314267   -1.380332
    0.583947   -1.912853   -1.322231   -1.307472
    0.549732   -1.922965   -1.328631   -1.236124
    0.513733   -1.932894   -1.333534   -1.166339
    0.476013   -1.942527   -1.337009   -1.098161
    0.436641   -1.951754   -1.339132   -1.031629
    0.395695   -1.960466   -1.339982   -0.966772
    0.353256   -1.968555   -1.339641   -0.903614
    0.309414   -1.975921   -1.338192   -0.842169
    0.264264   -1.982464   -1.335722   -0.782446
    0.217904   -1.988094   -1.332318   -0.724444
    0.170439   -1.992724   -1.328066   -0.668156
    0.121979   -1.996277   -1.323051   -0.613567
    0.072635   -1.998681   -1.317357   -0.560654
    0.022523   -1.999873   -1.311066   -0.509389
   -0.028242   -1.999801   -1.304254   -0.459738
   -0.079540   -1.998418   -1.296997   -0.411661
   -0.131253   -1.995689   -1.289365   -0.365113
   -0.183263   -1.991586   -1.281423   -0.320046
   -0.235453   -1.986092   -1.273229   -0.276408
   -0.287707   -1.979198   -1.264840   -0.234144
   -0.339913   -1.970903   -1.256304   -0.193200
   -0.391961   -1.961216   -1.247665   -0.153518
   -0.443745   -1.950151   -1.238960   -0.115040
   -0.495162   -1.937734   -1.230224   -0.077712
   -0.546117   -1.923995   -1.221483   -0.041475
   -0.596517   -1.908970   -1.212761   -0.006277
   -0.646275   -1.892704   -1.204077    0.027936
   -0.695310   -1.875245   -1.195445    0.061212
   -0.743548   -1.856647   -1.186874    0.093600
   -0.790919   -1.836967   -1.178371    0.125144
   -0.837360   -1.816268   -1.169942    0.155886
   -0.882815   -1.794614   -1.161583    0.185863
   -0.927233   -1.772072   -1.153296    0.215111
   -0.970569   -1.748713   -1.145077    0.243659
   -1.012784   -1.724607   -1.136919    0.271537
   -1.053847   -1.699825   -1.128816    0.298769
   -1.093730   -1.674441   -1.120759    0.325376
   -1.132411   -1.648528   -1.112740    0.351375
   -1.169875   -1.622157   -1.104749    0.376782
   -1.206109   -1.595400   -1.096777    0.401609
   -1.241106   -1.568329   -1.088815    0.425865
   -1.274866   -1.541012   -1.080853    0.449556
   -1.307388   -1.513518   -1.072879    0.472686
   -1.338680   -1.485912   -1.064885    0.495258
   -1.368750   -1.458260   -1.056862    0.517272
   -1.397611   -1.430623   -1.048802    0.538725
   -1.425278   -1.403062   -1.040696    0.559614
   -1.451769   -1.375633   -1.032537    0.579935
   -1.477105   -1.348392   -1.024318    0.599680
   -1.501307   -1.321392   -1.016035    0.618843
   -1.524401   -1.294682   -1.007680    0.637415
   -1.546411   -1.268311   -0.999248    0.655387
   -1.567365   -1.242323   -0.990737    0.672749
   -1.587291   -1.216761   -0.982142    0.689490
   -1.606217   -1.191665   -0.973460    0.705601
   -1.624174   -1.167073   -0.964687    0.721069
   -1.641191   -1.143019   -0.955827    0.735883
   -1.657297   -1.119538   -0.946870    0.750032
   -1.672524   -1.096660   -0.937820    0.763505
   -1.686902   -1.074413   -0.928678    0.776289
   -1.700459   -1.052824   -0.919441    0.788374
   -1.713227   -1.031917   -0.910109    0.799749
   -1.725233   -1.011717   -0.900682    0.810401
   -1.736506   -0.992243   -0.891160    0.820322
   -1.747074   -0.973516   -0.881546    0.829499
   -1.756963   -0.955552   -0.871841    0.837925
   -1.766201   -0.938369   -0.862044    0.845588
   -1.774810   -0.921981   -0.852158    0.852481
